effectiveDate,id,firstName,lastName,prefix,managerId,country,line1,city,zipCode,lastHireDate,originalHireDate,active,absent,timeZone
2024-07-17,21780,Nicole,Holt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2010-06-01T00:00:00,2010-06-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-26,21780,Nicole,Holt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2010-06-01T00:00:00,2010-06-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-29,21780,Nicole,Holt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2010-06-01T00:00:00,2010-06-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-07,21780,Nicole,Holt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2010-06-01T00:00:00,2010-06-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-17,21780,Nicole,Holt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2010-06-01T00:00:00,2010-06-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,21780,Nicole,Holt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2010-06-01T00:00:00,2010-06-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-02,21780,Nicole,Holt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2010-06-01T00:00:00,2010-06-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-09,21780,Nicole,Holt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2010-06-01T00:00:00,2010-06-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-12,21780,Nicole,Holt,null,18052,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2010-06-01T00:00:00,2010-06-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-24,21780,Nicole,Holt,null,18052,DEU,Beatrix-Harloff-Allee 75,Heinsberg,78477,2010-06-01T00:00:00,2010-06-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-01,21780,Nicole,Holt,null,18052,DEU,Beatrix-Harloff-Allee 75,Heinsberg,78477,2010-06-01T00:00:00,2010-06-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,21780,Nicole,Holt,null,18052,DEU,Beatrix-Harloff-Allee 75,Heinsberg,78477,2010-06-01T00:00:00,2010-06-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-05-24,21781,Leander,Pohl,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2021-08-01T00:00:00,2021-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-06-12,21781,Leander,Pohl,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2021-08-01T00:00:00,2021-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-06-14,21781,Leander,Pohl,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2021-08-01T00:00:00,2021-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-01,21781,Leander,Pohl,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2021-08-01T00:00:00,2021-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-02,21781,Leander,Pohl,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2021-08-01T00:00:00,2021-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-05,21781,Leander,Pohl,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2021-08-01T00:00:00,2021-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-15,21781,Leander,Pohl,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2021-08-01T00:00:00,2021-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-17,21781,Leander,Pohl,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2021-08-01T00:00:00,2021-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-26,21781,Leander,Pohl,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2021-08-01T00:00:00,2021-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-29,21781,Leander,Pohl,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2021-08-01T00:00:00,2021-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-20,21781,Leander,Pohl,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2021-08-01T00:00:00,2021-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-17,21781,Leander,Pohl,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2021-08-01T00:00:00,2021-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,21781,Leander,Pohl,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2021-08-01T00:00:00,2021-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-01,21781,Leander,Pohl,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2021-08-01T00:00:00,2021-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-11,21781,Leander,Pohl,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2021-08-01T00:00:00,2021-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-24,21781,Leander,Pohl,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2021-08-01T00:00:00,2021-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-28,21781,Leander,Pohl,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2021-08-01T00:00:00,2021-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-01,21781,Leander,Pohl,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2021-08-01T00:00:00,2021-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,21781,Leander,Pohl,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2021-08-01T00:00:00,2021-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-05-24,21782,Centa,Bonbach,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-11-18T00:00:00,2019-11-18T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-01,21782,Centa,Bonbach,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-11-18T00:00:00,2019-11-18T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-02,21782,Centa,Bonbach,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-11-18T00:00:00,2019-11-18T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-05,21782,Centa,Bonbach,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-11-18T00:00:00,2019-11-18T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-15,21782,Centa,Bonbach,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-11-18T00:00:00,2019-11-18T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-17,21782,Centa,Bonbach,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-11-18T00:00:00,2019-11-18T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-26,21782,Centa,Bonbach,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-11-18T00:00:00,2019-11-18T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-29,21782,Centa,Bonbach,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-11-18T00:00:00,2019-11-18T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-17,21782,Centa,Bonbach,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-11-18T00:00:00,2019-11-18T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,21782,Centa,Bonbach,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-11-18T00:00:00,2019-11-18T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-01,21782,Centa,Bonbach,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-11-18T00:00:00,2019-11-18T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-02,21782,Centa,Bonbach,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-11-18T00:00:00,2019-11-18T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-11,21782,Centa,Bonbach,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-11-18T00:00:00,2019-11-18T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-24,21782,Centa,Bonbach,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-11-18T00:00:00,2019-11-18T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-28,21782,Centa,Bonbach,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-11-18T00:00:00,2019-11-18T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-01,21782,Centa,Bonbach,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-11-18T00:00:00,2019-11-18T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,21782,Centa,Bonbach,null,21771,null,Beatrix-Harloff-Allee 75,Heinsberg,78477,2019-11-18T00:00:00,2019-11-18T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-15,21857,Stilla,Wilmsen,null,null,DEU,Krebsstr. 8/7,Roth,13480,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-25,21857,Stilla,Wilmsen,null,null,DEU,Krebsstr. 8/7,Roth,13480,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-26,21857,Stilla,Wilmsen,Herr,21774,DEU,Beatrix-Harloff-Allee 75,Heinsberg,78477,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-22,21857,Stilla,Wilmsen,Herr,21774,DEU,Beatrix-Harloff-Allee 75,Heinsberg,78477,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-30,21857,Stilla,Wilmsen,Herr,21774,DEU,Beatrix-Harloff-Allee 75,Heinsberg,78477,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-01,21857,Stilla,Wilmsen,Herr,21774,DEU,Beatrix-Harloff-Allee 75,Heinsberg,78477,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,21857,Stilla,Wilmsen,Herr,21774,DEU,Beatrix-Harloff-Allee 75,Heinsberg,78477,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-11-26,21857,Stilla,Wilmsen,Herr,21774,DEU,Beatrix-Harloff-Allee 75,Heinsberg,78477,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-11-29,21857,Stilla,Wilmsen,Herr,21774,DEU,Beatrix-Harloff-Allee 75,Heinsberg,78477,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-09,21857,Stilla,Wilmsen,Herr,21774,DEU,Beatrix-Harloff-Allee 75,Heinsberg,78477,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-31,21857,Stilla,Wilmsen,Herr,29728,DEU,Beatrix-Harloff-Allee 75,Heinsberg,78477,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-02-01,21857,Stilla,Wilmsen,Herr,29728,DEU,Beatrix-Harloff-Allee 75,Heinsberg,78477,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-01,21857,Stilla,Wilmsen,Herr,29728,DEU,Beatrix-Harloff-Allee 75,Heinsberg,78477,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,21857,Stilla,Wilmsen,Herr,29728,DEU,Beatrix-Harloff-Allee 75,Heinsberg,78477,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-05-28,21915,Cornelius,Fiebig,null,null,null,null,null,null,null,null,true,false,null
2024-07-30,21915,Cornelius,Fiebig,null,null,null,null,null,null,null,null,true,false,null
2025-04-16,21915,Cornelius,Fiebig,null,32835,null,null,null,null,null,null,false,false,null
2024-07-08,21942,Ilka,Schulz,null,null,DEU,Bendergasse 81,Soltau,74734,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-09,21942,Ilka,Schulz,null,null,DEU,Bendergasse 81,Soltau,74734,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-22,21942,Ilka,Schulz,null,null,DEU,Bendergasse 81,Soltau,74734,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-12,21942,Ilka,Schulz,null,null,DEU,Bendergasse 81,Soltau,74734,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-23,21942,Ilka,Schulz,null,null,DEU,Bendergasse 81,Soltau,74734,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-30,21942,Ilka,Schulz,null,17823,DEU,Rädelgasse 686,Guben,85047,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-01,21942,Ilka,Schulz,null,17823,DEU,Rädelgasse 686,Guben,85047,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-06,21942,Ilka,Schulz,null,17823,DEU,Rädelgasse 686,Guben,85047,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-17,21942,Ilka,Schulz,null,17823,DEU,Rädelgasse 686,Guben,85047,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,21942,Ilka,Schulz,null,17823,DEU,Rädelgasse 686,Guben,85047,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-11-22,21942,Ilka,Schulz,null,17823,DEU,Rädelgasse 686,Guben,85047,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-11-26,21942,Ilka,Schulz,null,17823,DEU,Rädelgasse 686,Guben,85047,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-01,21942,Ilka,Schulz,null,17823,DEU,Rädelgasse 686,Guben,85047,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-19,21942,Ilka,Schulz,null,2597,DEU,Rädelgasse 686,Guben,85047,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,21942,Ilka,Schulz,null,2597,DEU,Rädelgasse 686,Guben,85047,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-06-25,21982,Konrad,Lehmann,null,null,DEU,null,Eisenhüttenstadt,null,2024-07-15T00:00:00,2024-07-15T00:00:00,true,false,null
2024-06-26,21982,Konrad,Lehmann,null,null,DEU,null,Eisenhüttenstadt,null,2024-07-15T00:00:00,2024-07-15T00:00:00,true,false,null
2024-07-01,21982,Konrad,Lehmann,null,null,DEU,null,Eisenhüttenstadt,null,2024-07-15T00:00:00,2024-07-15T00:00:00,true,false,null
2024-07-12,21982,Konrad,Lehmann,null,140,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-07-15T00:00:00,2024-07-15T00:00:00,true,false,null
2024-07-15,21982,Konrad,Lehmann,null,140,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-07-15T00:00:00,2024-07-15T00:00:00,true,false,null
2024-07-17,21982,Konrad,Lehmann,null,140,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-07-15T00:00:00,2024-07-15T00:00:00,true,false,null
2024-07-26,21982,Konrad,Lehmann,null,140,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-07-15T00:00:00,2024-07-15T00:00:00,true,false,null
2024-07-29,21982,Konrad,Lehmann,null,140,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-07-15T00:00:00,2024-07-15T00:00:00,true,false,null
2024-09-17,21982,Konrad,Lehmann,null,140,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-07-15T00:00:00,2024-07-15T00:00:00,true,false,null
2024-10-07,21982,Konrad,Lehmann,null,140,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-07-15T00:00:00,2024-07-15T00:00:00,true,false,null
2024-10-08,21982,Konrad,Lehmann,null,140,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-07-15T00:00:00,2024-07-15T00:00:00,true,false,null
2024-10-23,21982,Konrad,Lehmann,null,140,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-07-15T00:00:00,2024-07-15T00:00:00,true,false,null
2024-10-24,21982,Konrad,Lehmann,null,140,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-07-15T00:00:00,2024-07-15T00:00:00,true,false,null
2024-10-25,21982,Konrad,Lehmann,null,140,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-07-15T00:00:00,2024-07-15T00:00:00,false,false,null
2024-06-28,22147,Adeline,Bohnbach,Herr,null,DEU,null,Eisenhüttenstadt,null,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,null
2024-11-21,22147,Adeline,Bohnbach,Herr,null,DEU,null,Eisenhüttenstadt,null,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,null
2024-11-29,22147,Adeline,Bohnbach,Herr,140,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,null
2024-12-01,22147,Adeline,Bohnbach,Herr,140,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,null
2024-12-02,22147,Adeline,Bohnbach,Herr,140,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,null
2024-12-05,22147,Adeline,Bohnbach,Herr,140,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,null
2024-12-12,22147,Adeline,Bohnbach,Herr,140,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,null
2025-01-13,22147,Adeline,Bohnbach,Herr,29230,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,null
2025-03-20,22147,Adeline,Bohnbach,Herr,29230,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,null
2025-04-07,22147,Adeline,Bohnbach,Herr,29230,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,null
2025-04-08,22147,Adeline,Bohnbach,Herr,29230,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,false,false,null
2025-06-01,22147,Adeline,Bohnbach,Herr,29230,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,false,false,null
2024-03-01,22165,Cordula,Hertrampf,Herr,52,null,Rose-Kraushaar-Weg 4/1,Schwäbisch Gmünd,67300,2024-03-01T00:00:00,2024-03-01T00:00:00,true,false,null
2024-06-04,22165,Cordula,Hertrampf,Herr,52,null,Rose-Kraushaar-Weg 4/1,Schwäbisch Gmünd,67300,2024-03-01T00:00:00,2024-03-01T00:00:00,true,false,null
2024-07-01,22165,Cordula,Hertrampf,Herr,52,null,Rose-Kraushaar-Weg 4/1,Schwäbisch Gmünd,67300,2024-03-01T00:00:00,2024-03-01T00:00:00,true,false,null
2024-07-17,22165,Cordula,Hertrampf,Herr,52,null,Rose-Kraushaar-Weg 4/1,Schwäbisch Gmünd,67300,2024-03-01T00:00:00,2024-03-01T00:00:00,true,false,null
2024-07-22,22165,Cordula,Hertrampf,Herr,52,null,Rose-Kraushaar-Weg 4/1,Schwäbisch Gmünd,67300,2024-03-01T00:00:00,2024-03-01T00:00:00,false,false,null
2024-07-23,22165,Cordula,Hertrampf,Herr,52,null,Rose-Kraushaar-Weg 4/1,Schwäbisch Gmünd,67300,2024-03-01T00:00:00,2024-03-01T00:00:00,false,false,null
2024-06-18,22166,Jost,Gunpf,Herr,null,DEU,Carstengasse 5,Kassel,53109,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,null
2024-06-24,22166,Jost,Gunpf,Herr,null,DEU,Carstengasse 5,Kassel,53109,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,null
2024-07-30,22166,Jost,Gunpf,Herr,null,DEU,Carstengasse 5,Kassel,53109,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,null
2024-07-31,22166,Jost,Gunpf,Herr,156,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,null
2024-08-01,22166,Jost,Gunpf,Herr,156,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-21,22166,Jost,Gunpf,Herr,156,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-01,22166,Jost,Gunpf,Herr,58,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-17,22166,Jost,Gunpf,Herr,58,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-01,22166,Jost,Gunpf,Herr,58,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,22166,Jost,Gunpf,Herr,58,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-16,22166,Jost,Gunpf,Herr,58,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
