,id,typeId,ous,last_check,firstName,lastName,prefix,managerId,lastHireDate,originalHireDate,active,timeZone,address,valid_from,valid_to
668,24170,Organisation,530,2024-07-09,Othmar,Heinz,Herr,160,2024-07-15,2024-07-15,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2024-07-15,2024-09-03
672,24170,Position,970,2025-04-16,Othmar,Heinz,Herr,160,2024-07-15,2024-07-15,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2024-07-15,2024-09-03
676,24170,Standort,408,2025-04-16,Othmar,Heinz,Herr,160,2024-07-15,2024-07-15,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2024-07-15,2024-09-03
669,24170,Organisation,530,2024-07-09,Othmar,Heinz,Herr,25696,2024-07-15,2024-07-15,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2024-09-04,2025-04-15
673,24170,Position,970,2025-04-16,Othmar,Heinz,Herr,25696,2024-07-15,2024-07-15,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2024-09-04,2025-04-15
677,24170,Standort,408,2025-04-16,Othmar,Heinz,Herr,25696,2024-07-15,2024-07-15,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2024-09-04,2024-09-30
681,24170,Standort,2676,2024-11-08,Othmar,Heinz,Herr,25696,2024-07-15,2024-07-15,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2024-10-01,2025-04-15
661,24170,Job-Familie,2702,2025-04-16,Othmar,Heinz,Herr,25696,2024-07-15,2024-07-15,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2024-10-23,2025-04-15
662,24170,Job-Familie,2702,2025-04-16,Othmar,Heinz,Herr,32835,2024-07-15,2024-07-15,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2025-04-16,2025-06-17
670,24170,Organisation,530,2024-07-09,Othmar,Heinz,Herr,32835,2024-07-15,2024-07-15,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2025-04-16,2025-06-17
674,24170,Position,970,2025-04-16,Othmar,Heinz,Herr,32835,2024-07-15,2024-07-15,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2025-04-16,2025-06-17
682,24170,Standort,2676,2024-11-08,Othmar,Heinz,Herr,32835,2024-07-15,2024-07-15,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Gerard-Liebelt-Platz 070 22682, Kitzingen, DEU",2025-04-16,2025-06-17
689,24179,Organisation,117,2025-06-02,Lara,Franke,nan,3583,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-09-01,2024-09-01
693,24179,Position,439,2025-06-02,Lara,Franke,nan,3583,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-09-01,2024-09-01
695,24179,Standort,1105,2025-06-02,Lara,Franke,nan,3583,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-09-01,2024-09-01
690,24179,Organisation,117,2025-06-02,Lara,Franke,nan,6274,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-09-02,2025-06-17
694,24179,Position,439,2025-06-02,Lara,Franke,nan,6274,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-09-02,2025-06-17
696,24179,Standort,1105,2025-06-02,Lara,Franke,nan,6274,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-09-02,2024-09-30
698,24179,Standort,2681,2024-10-23,Lara,Franke,nan,6274,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-10-01,2024-12-31
688,24179,Job-Familie,2703,2025-06-02,Lara,Franke,nan,6274,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-10-23,2025-06-17
700,24179,Standort,2783,2025-06-02,Lara,Franke,nan,6274,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2025-01-01,2025-06-17
701,24231,Job-Familie,2710,2025-04-09,Josip,Stey,Herr,2760,2025-04-01,2025-04-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Almut-Rogner-Straße 262 31616, Büsingen am Hochrhein, DEU",2025-03-26,2025-03-30
705,24231,Organisation,522,2025-03-31,Josip,Stey,Herr,2760,2025-04-01,2025-04-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Almut-Rogner-Straße 262 31616, Büsingen am Hochrhein, DEU",2025-03-26,2025-03-30
713,24231,Position,653,2025-04-09,Josip,Stey,Herr,2760,2025-04-01,2025-04-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Almut-Rogner-Straße 262 31616, Büsingen am Hochrhein, DEU",2025-03-26,2025-03-30
717,24231,Standort,413,2025-04-09,Josip,Stey,Herr,2760,2025-04-01,2025-04-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Almut-Rogner-Straße 262 31616, Büsingen am Hochrhein, DEU",2025-03-26,2025-03-30
702,24231,Job-Familie,2710,2025-04-09,Josip,Stey,Herr,2760,2025-04-01,2025-04-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Isabell-Meyer-Allee 29 98186, Pirmasens, DEU",2025-03-31,2025-03-31
706,24231,Organisation,522,2025-03-31,Josip,Stey,Herr,2760,2025-04-01,2025-04-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Isabell-Meyer-Allee 29 98186, Pirmasens, DEU",2025-03-31,2025-03-31
714,24231,Position,653,2025-04-09,Josip,Stey,Herr,2760,2025-04-01,2025-04-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Isabell-Meyer-Allee 29 98186, Pirmasens, DEU",2025-03-31,2025-03-31
718,24231,Standort,413,2025-04-09,Josip,Stey,Herr,2760,2025-04-01,2025-04-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Isabell-Meyer-Allee 29 98186, Pirmasens, DEU",2025-03-31,2025-03-31
703,24231,Job-Familie,2710,2025-04-09,Josip,Stey,Herr,48,2025-04-01,2025-04-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Isabell-Meyer-Allee 29 98186, Pirmasens, DEU",2025-04-01,2025-04-08
711,24231,Organisation,869,2025-04-09,Josip,Stey,Herr,48,2025-04-01,2025-04-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Isabell-Meyer-Allee 29 98186, Pirmasens, DEU",2025-04-01,2025-04-08
715,24231,Position,653,2025-04-09,Josip,Stey,Herr,48,2025-04-01,2025-04-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Isabell-Meyer-Allee 29 98186, Pirmasens, DEU",2025-04-01,2025-04-08
719,24231,Standort,413,2025-04-09,Josip,Stey,Herr,48,2025-04-01,2025-04-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Isabell-Meyer-Allee 29 98186, Pirmasens, DEU",2025-04-01,2025-04-08
704,24231,Job-Familie,2710,2025-04-09,Josip,Stey,nan,2760,2025-04-01,2025-04-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Isabell-Meyer-Allee 29 98186, Pirmasens, DEU",2025-04-09,2025-06-17
712,24231,Organisation,869,2025-04-09,Josip,Stey,nan,2760,2025-04-01,2025-04-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Isabell-Meyer-Allee 29 98186, Pirmasens, DEU",2025-04-09,2025-06-17
716,24231,Position,653,2025-04-09,Josip,Stey,nan,2760,2025-04-01,2025-04-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Isabell-Meyer-Allee 29 98186, Pirmasens, DEU",2025-04-09,2025-06-17
720,24231,Standort,413,2025-04-09,Josip,Stey,nan,2760,2025-04-01,2025-04-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Isabell-Meyer-Allee 29 98186, Pirmasens, DEU",2025-04-09,2025-06-17
725,24290,Organisation,523,2024-08-09,Fernando,Reichmann,Herr,16193,2024-08-15,2024-08-15,True,nan,"Kuhlstr. 3 43679, Gerolzhofen, DEU",2024-08-09,2024-08-14
733,24290,Position,697,2025-03-27,Fernando,Reichmann,Herr,16193,2024-08-15,2024-08-15,True,nan,"Kuhlstr. 3 43679, Gerolzhofen, DEU",2024-08-09,2024-08-14
730,24290,Organisation,2600,2025-03-27,Fernando,Reichmann,Herr,16193,2024-08-15,2024-08-15,True,nan,"Rädelgasse 686 85047, Guben, DEU",2024-08-15,2024-11-06
734,24290,Position,697,2025-03-27,Fernando,Reichmann,Herr,16193,2024-08-15,2024-08-15,True,nan,"Rädelgasse 686 85047, Guben, DEU",2024-08-15,2024-11-06
738,24290,Standort,421,2025-03-27,Fernando,Reichmann,Herr,16193,2024-08-15,2024-08-15,True,nan,"Rädelgasse 686 85047, Guben, DEU",2024-08-15,2024-11-06
722,24290,Job-Familie,2706,2025-03-27,Fernando,Reichmann,Herr,16193,2024-08-15,2024-08-15,True,nan,"Rädelgasse 686 85047, Guben, DEU",2024-10-23,2024-11-06
723,24290,Job-Familie,2706,2025-03-27,Fernando,Reichmann,Herr,17823,2024-08-15,2024-08-15,True,nan,"Rädelgasse 686 85047, Guben, DEU",2024-11-07,2025-01-22
731,24290,Organisation,2600,2025-03-27,Fernando,Reichmann,Herr,17823,2024-08-15,2024-08-15,True,nan,"Rädelgasse 686 85047, Guben, DEU",2024-11-07,2025-01-22
735,24290,Position,697,2025-03-27,Fernando,Reichmann,Herr,17823,2024-08-15,2024-08-15,True,nan,"Rädelgasse 686 85047, Guben, DEU",2024-11-07,2025-01-22
739,24290,Standort,421,2025-03-27,Fernando,Reichmann,Herr,17823,2024-08-15,2024-08-15,True,nan,"Rädelgasse 686 85047, Guben, DEU",2024-11-07,2024-12-31
743,24290,Standort,2658,2025-03-27,Fernando,Reichmann,Herr,17823,2024-08-15,2024-08-15,True,nan,"Rädelgasse 686 85047, Guben, DEU",2025-01-01,2025-01-22
724,24290,Job-Familie,2706,2025-03-27,Fernando,Reichmann,Herr,17823,2024-08-15,2024-08-15,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Rädelgasse 686 85047, Guben, DEU",2025-01-23,2025-06-17
732,24290,Organisation,2600,2025-03-27,Fernando,Reichmann,Herr,17823,2024-08-15,2024-08-15,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Rädelgasse 686 85047, Guben, DEU",2025-01-23,2025-06-17
736,24290,Position,697,2025-03-27,Fernando,Reichmann,Herr,17823,2024-08-15,2024-08-15,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Rädelgasse 686 85047, Guben, DEU",2025-01-23,2025-06-17
744,24290,Standort,2658,2025-03-27,Fernando,Reichmann,Herr,17823,2024-08-15,2024-08-15,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Rädelgasse 686 85047, Guben, DEU",2025-01-23,2025-06-17
751,24450,Organisation,2480,2025-03-27,Cordula,Hertrampf,nan,52,2024-03-01,2024-03-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Kensystr. 312 67300, Schwäbisch Gmünd, DEU",2024-07-10,2024-09-01
753,24450,Position,780,2025-03-27,Cordula,Hertrampf,nan,52,2024-03-01,2024-03-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Kensystr. 312 67300, Schwäbisch Gmünd, DEU",2024-07-10,2024-09-01
755,24450,Standort,420,2025-03-27,Cordula,Hertrampf,nan,52,2024-03-01,2024-03-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Kensystr. 312 67300, Schwäbisch Gmünd, DEU",2024-07-10,2024-09-01
752,24450,Organisation,2480,2025-03-27,Cordula,Hertrampf,nan,52,2024-03-01,2024-03-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Rose-Kraushaar-Weg 4/1 67300, Schwäbisch Gmünd, DEU",2024-09-02,2025-06-17
754,24450,Position,780,2025-03-27,Cordula,Hertrampf,nan,52,2024-03-01,2024-03-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Rose-Kraushaar-Weg 4/1 67300, Schwäbisch Gmünd, DEU",2024-09-02,2025-06-17
756,24450,Standort,420,2025-03-27,Cordula,Hertrampf,nan,52,2024-03-01,2024-03-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Rose-Kraushaar-Weg 4/1 67300, Schwäbisch Gmünd, DEU",2024-09-02,2025-06-17
750,24450,Job-Familie,2702,2025-03-27,Cordula,Hertrampf,nan,52,2024-03-01,2024-03-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Rose-Kraushaar-Weg 4/1 67300, Schwäbisch Gmünd, DEU",2024-10-23,2025-06-17
758,24498,Organisation,530,2024-09-30,Hildegunde,Jüttner,nan,59,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Speerstr. 325 52650, Kelheim, DEU",2024-09-30,2025-06-17
760,24498,Position,2637,2025-03-27,Hildegunde,Jüttner,nan,59,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Speerstr. 325 52650, Kelheim, DEU",2024-09-30,2025-06-17
761,24498,Standort,429,2025-03-27,Hildegunde,Jüttner,nan,59,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Speerstr. 325 52650, Kelheim, DEU",2024-09-30,2024-09-30
762,24498,Standort,2687,2024-11-08,Hildegunde,Jüttner,nan,59,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Speerstr. 325 52650, Kelheim, DEU",2024-10-01,2025-06-17
757,24498,Job-Familie,2707,2025-03-27,Hildegunde,Jüttner,nan,59,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Speerstr. 325 52650, Kelheim, DEU",2024-10-23,2025-06-17
765,24654,Job-Familie,2709,2024-11-29,Kata,Heinz,nan,137,2024-12-01,2024-12-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-11-29,2024-12-01
767,24654,Organisation,1332,2025-03-27,Kata,Heinz,nan,137,2024-12-01,2024-12-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-11-29,2025-06-17
768,24654,Position,696,2025-03-27,Kata,Heinz,nan,137,2024-12-01,2024-12-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-11-29,2025-06-17
769,24654,Standort,1105,2025-03-27,Kata,Heinz,nan,137,2024-12-01,2024-12-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-11-29,2024-12-11
764,24654,Job-Familie,2706,2025-03-27,Kata,Heinz,nan,137,2024-12-01,2024-12-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-12-02,2025-06-17
770,24654,Standort,2655,2025-03-27,Kata,Heinz,nan,137,2024-12-01,2024-12-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-12-12,2025-06-17
775,24751,Organisation,530,2024-08-13,Margot,Weller,nan,119,2024-09-01,2024-09-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-08-30,2024-08-31
777,24751,Position,609,2025-05-01,Margot,Weller,nan,119,2024-09-01,2024-09-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-08-30,2024-08-31
779,24751,Standort,1105,2025-05-01,Margot,Weller,nan,119,2024-09-01,2024-09-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-08-30,2024-08-31
776,24751,Organisation,530,2024-08-13,Margot,Weller,nan,119,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-09-01,2025-06-17
778,24751,Position,609,2025-05-01,Margot,Weller,nan,119,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-09-01,2025-06-17
780,24751,Standort,1105,2025-05-01,Margot,Weller,nan,119,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-09-01,2024-09-30
782,24751,Standort,2677,2024-11-22,Margot,Weller,nan,119,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-10-01,2025-06-17
772,24751,Job-Familie,2702,2025-05-01,Margot,Weller,nan,119,2024-09-01,2024-09-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-10-23,2025-06-17
789,24777,Organisation,1346,2025-03-27,Natalia,Schweitzer,nan,143,2024-10-01,2024-10-01,True,nan,"Pauline-Zobel-Allee 0 48317, Grafenau, DEU",2024-09-30,2025-01-22
791,24777,Position,993,2025-03-27,Natalia,Schweitzer,nan,143,2024-10-01,2024-10-01,True,nan,"Pauline-Zobel-Allee 0 48317, Grafenau, DEU",2024-09-30,2025-01-22
793,24777,Standort,434,2025-03-27,Natalia,Schweitzer,nan,143,2024-10-01,2024-10-01,True,nan,"Pauline-Zobel-Allee 0 48317, Grafenau, DEU",2024-09-30,2024-09-30
795,24777,Standort,2657,2025-03-27,Natalia,Schweitzer,nan,143,2024-10-01,2024-10-01,True,nan,"Pauline-Zobel-Allee 0 48317, Grafenau, DEU",2024-10-01,2025-01-22
785,24777,Job-Familie,2711,2025-03-27,Natalia,Schweitzer,nan,143,2024-10-01,2024-10-01,True,nan,"Pauline-Zobel-Allee 0 48317, Grafenau, DEU",2024-10-23,2025-01-22
786,24777,Job-Familie,2711,2025-03-27,Natalia,Schweitzer,nan,143,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Pauline-Zobel-Allee 0 48317, Grafenau, DEU",2025-01-23,2025-06-17
790,24777,Organisation,1346,2025-03-27,Natalia,Schweitzer,nan,143,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Pauline-Zobel-Allee 0 48317, Grafenau, DEU",2025-01-23,2025-06-17
792,24777,Position,993,2025-03-27,Natalia,Schweitzer,nan,143,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Pauline-Zobel-Allee 0 48317, Grafenau, DEU",2025-01-23,2025-06-17
796,24777,Standort,2657,2025-03-27,Natalia,Schweitzer,nan,143,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Pauline-Zobel-Allee 0 48317, Grafenau, DEU",2025-01-23,2025-06-17
799,24796,Organisation,530,2024-09-30,Gilbert,Schönland,Herr,59,2024-10-01,2024-10-01,True,nan,"Thiesstraße 4 73483, Lippstadt, DEU",2024-09-30,2024-09-30
803,24796,Position,2637,2025-04-01,Gilbert,Schönland,Herr,59,2024-10-01,2024-10-01,True,nan,"Thiesstraße 4 73483, Lippstadt, DEU",2024-09-30,2024-09-30
805,24796,Standort,432,2025-04-01,Gilbert,Schönland,Herr,59,2024-10-01,2024-10-01,True,nan,"Thiesstraße 4 73483, Lippstadt, DEU",2024-09-30,2024-09-30
800,24796,Organisation,530,2024-09-30,Gilbert,Schönland,Herr,59,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Thiesstraße 4 73483, Lippstadt, DEU",2024-10-01,2025-06-17
804,24796,Position,2637,2025-04-01,Gilbert,Schönland,Herr,59,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Thiesstraße 4 73483, Lippstadt, DEU",2024-10-01,2025-06-17
808,24796,Standort,2687,2024-11-22,Gilbert,Schönland,Herr,59,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Thiesstraße 4 73483, Lippstadt, DEU",2024-10-01,2025-06-17
798,24796,Job-Familie,2707,2025-04-01,Gilbert,Schönland,Herr,59,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Thiesstraße 4 73483, Lippstadt, DEU",2024-10-23,2025-06-17
821,24895,Organisation,530,2024-09-30,Hans-Walter,Hande,Herr,59,2024-10-01,2024-10-01,True,nan,"Girschnerplatz 201 13017, Monschau, DEU",2024-09-30,2024-09-30
825,24895,Position,2637,2025-03-27,Hans-Walter,Hande,Herr,59,2024-10-01,2024-10-01,True,nan,"Girschnerplatz 201 13017, Monschau, DEU",2024-09-30,2024-09-30
827,24895,Standort,427,2025-03-27,Hans-Walter,Hande,Herr,59,2024-10-01,2024-10-01,True,nan,"Girschnerplatz 201 13017, Monschau, DEU",2024-09-30,2024-09-30
822,24895,Organisation,530,2024-09-30,Hans-Walter,Hande,Herr,59,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 13017, Monschau, DEU",2024-10-01,2025-06-17
826,24895,Position,2637,2025-03-27,Hans-Walter,Hande,Herr,59,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 13017, Monschau, DEU",2024-10-01,2025-06-17
830,24895,Standort,2687,2024-11-22,Hans-Walter,Hande,Herr,59,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 13017, Monschau, DEU",2024-10-01,2025-06-17
820,24895,Job-Familie,2707,2025-03-27,Hans-Walter,Hande,Herr,59,2024-10-01,2024-10-01,True,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Girschnerplatz 201 13017, Monschau, DEU",2024-10-23,2025-06-17
833,24957,Job-Familie,2711,2025-06-03,Klaas,Hamann,nan,10985,2025-01-01,2025-01-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-12-30,2025-06-17
835,24957,Organisation,831,2025-06-03,Klaas,Hamann,nan,10985,2025-01-01,2025-01-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-12-30,2025-06-17
836,24957,Position,1246,2025-06-03,Klaas,Hamann,nan,10985,2025-01-01,2025-01-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-12-30,2025-06-17
837,24957,Standort,1105,2025-06-03,Klaas,Hamann,nan,10985,2025-01-01,2025-01-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-12-30,2025-01-06
838,24957,Standort,2657,2025-06-03,Klaas,Hamann,nan,10985,2025-01-01,2025-01-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2025-01-07,2025-06-17
845,24966,Organisation,2423,2025-04-15,Telse,Radisch,nan,155,2024-10-01,2024-10-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-09-30,2025-01-22
848,24966,Position,460,2025-04-15,Telse,Radisch,nan,155,2024-10-01,2024-10-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-09-30,2025-01-22
851,24966,Standort,1105,2025-04-15,Telse,Radisch,nan,155,2024-10-01,2024-10-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-09-30,2024-09-30
854,24966,Standort,2653,2025-04-15,Telse,Radisch,nan,155,2024-10-01,2024-10-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-10-01,2025-01-22
839,24966,Job-Familie,2707,2025-04-15,Telse,Radisch,nan,155,2024-10-01,2024-10-01,True,nan,"Carolin-Freudenberger-Weg 4 13368, Eisenhüttenstadt, DEU",2024-10-23,2025-01-22
